RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,38,2024-08-01 00:00:00,0A,31,IDPMMF,5577317,L,100,          ,60002035,01680215SKYFAF0,,297000
MR,39,2024-08-01 00:00:00,0A,31,IDPMMF,5559525,L,100,          ,60002035,01680218SKY86FF,,297000
MR,40,2024-08-01 00:00:00,0A,31,IDPMMF,5621910,L,100,          ,60002035,01680220SKY8F09,,297000
MA,41,2024-08-01 00:00:00,96,1,IDPDAT,17163999118,Y,64130,  70002035,60002035,01680214SKY76EB,APACRB7,0
MR,42,2024-08-01 00:00:00,0A,31,IDPMMF,7067730,L,100,          ,60002035,01680214SKY76EB,,297000
MR,43,2024-08-01 00:00:00,0A,31,IDPMMF,5559524,L,100,          ,60002035,01680222SKY9713,,297000
MR,44,2024-08-01 00:00:00,0A,31,IDPMMF,5577315,L,100,          ,60002035,01680223SKY1B18,,297000
MR,45,2024-08-01 00:00:00,0A,31,IDPMMF,5492832,L,100,          ,60002035,01680219SKY0B04,,297000
MR,46,2024-08-01 00:00:00,0A,31,IDPMMF,5559523,L,100,          ,60002035,01680232SKYBF45,,297000
MR,47,2024-08-01 00:00:00,0A,31,IDPMMF,5559529,L,100,          ,60002035,01689766SKY717B,,297000
MR,48,2024-08-01 00:00:00,0A,31,IDPMMF,5463539,L,100,          ,60002035,01696765SKYD62E,,297000
MR,49,2024-08-01 00:00:00,0A,31,IDPMMF,5061267,L,100,          ,60002035,01696766SKY5A33,,297000
MR,50,2024-08-01 00:00:00,0A,31,IDPMMF,5559531,L,100,          ,60002035,01692440SKY6DB5,,297000
MR,51,2024-08-01 00:00:00,0A,31,IDPMMF,5559528,L,100,          ,60002035,01692708SKYA2F1,,297000
MR,52,2024-08-01 00:00:00,0A,31,IDPMMF,5559527,L,100,          ,60002035,01694903SKY99D0,,297000
MR,53,2024-08-01 00:00:00,0A,31,IDPMMF,5559530,L,100,          ,60002035,01694910SKY35F3,,297000
MR,54,2024-08-01 00:00:00,0A,31,IDPMMF,6010626,L,100,          ,60002035,01796705SKY0622,,297000
MR,55,2024-08-01 00:00:00,0A,31,IDPMMF,6242086,L,100,          ,60002035,01796715SKY2E54,,297000
