RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,17,2024-07-01 00:00:00,0A,31,IDPMMF,4950354,L,100,          ,60002035,01670323SKYA9BC,,297000
MR,18,2024-07-01 00:00:00,0A,31,IDPMMF,4950352,L,100,          ,60002035,01671913SKYA0CA,,297000
MR,19,2024-07-01 00:00:00,0A,31,IDPMMF,4950356,L,100,          ,60002035,01671921SKYC0F2,,297000
MR,20,2024-07-01 00:00:00,0A,31,IDPMMF,4950351,L,100,          ,60002035,01671930SKY651F,,297000
MR,21,2024-07-01 00:00:00,0A,31,IDPMMF,4950357,L,100,          ,60002035,01671938SKY8547,,297000
MR,22,2024-07-01 00:00:00,0A,31,IDPMMF,4924752,L,100,          ,60002035,01671940SKY8D51,,297000
MR,23,2024-07-01 00:00:00,0A,31,IDPMMF,4950355,L,100,          ,60002035,01671928SKY5D15,,297000
MR,24,2024-07-01 00:00:00,0A,31,IDPMMF,5559521,L,100,          ,60002035,01680137SKYC16A,,297000
MR,25,2024-07-01 00:00:00,0A,31,IDPMMF,5559532,L,100,          ,60002035,01680143SKYD988,,297000
MR,26,2024-07-01 00:00:00,0A,31,IDPMMF,5492831,L,100,          ,60002035,01680148SKY6DA1,,297000
MR,27,2024-07-01 00:00:00,0A,31,IDPMMF,5559533,L,100,          ,60002035,01680151SKYF9B0,,297000
MR,28,2024-07-01 00:00:00,0A,31,IDPMMF,5577318,L,100,          ,60002035,01680191SKY9A78,,297000
MR,29,2024-07-01 00:00:00,0A,31,IDPMMF,5621907,L,100,          ,60002035,01680199SKYBAA0,,297000
MR,30,2024-07-01 00:00:00,0A,31,IDPMMF,5559522,L,100,          ,60002035,01680198SKY369B,,297000
MR,31,2024-07-01 00:00:00,0A,31,IDPMMF,5577312,L,100,          ,60002035,01680201SKYC2AA,,297000
MR,32,2024-07-01 00:00:00,0A,31,IDPMMF,5577316,L,100,          ,60002035,01680204SKY4EB9,,297000
MR,33,2024-07-01 00:00:00,0A,31,IDPMMF,5559526,L,100,          ,60002035,01680209SKYE2D2,,297000
MR,34,2024-07-01 00:00:00,0A,31,IDPMMF,5621909,L,100,          ,60002035,01680211SKYEADC,,297000
MR,35,2024-07-01 00:00:00,0A,31,IDPMMF,5559430,L,100,          ,60002035,01680210SKY66D7,,297000
MR,36,2024-07-01 00:00:00,0A,31,IDPMMF,5621908,L,100,          ,60002035,01680207SKYDAC8,,297000
MR,37,2024-07-01 00:00:00,0A,31,IDPMMF,5426667,L,100,          ,60002035,01680202SKY46AF,,297000
MR,38,2024-07-01 00:00:00,0A,31,IDPMMF,5577317,L,100,          ,60002035,01680215SKYFAF0,,297000
MR,39,2024-07-01 00:00:00,0A,31,IDPMMF,5559525,L,100,          ,60002035,01680218SKY86FF,,297000
MR,40,2024-07-01 00:00:00,0A,31,IDPMMF,5621910,L,100,          ,60002035,01680220SKY8F09,,297000
MR,41,2024-07-01 00:00:00,0A,31,IDPMMF,7067730,L,100,          ,60002035,01680214SKY76EB,,297000
MR,42,2024-07-01 00:00:00,0A,31,IDPMMF,5559524,L,100,          ,60002035,01680222SKY9713,,297000
MR,43,2024-07-01 00:00:00,0A,31,IDPMMF,5577315,L,100,          ,60002035,01680223SKY1B18,,297000
MR,44,2024-07-01 00:00:00,0A,31,IDPMMF,5492832,L,100,          ,60002035,01680219SKY0B04,,297000
MR,45,2024-07-01 00:00:00,0A,31,IDPMMF,5559523,L,100,          ,60002035,01680232SKYBF45,,297000
MR,46,2024-07-01 00:00:00,0A,31,IDPMMF,5559529,L,100,          ,60002035,01689766SKY717B,,297000
MR,47,2024-07-01 00:00:00,0A,31,IDPMMF,5463539,L,100,          ,60002035,01696765SKYD62E,,297000
MR,48,2024-07-01 00:00:00,0A,31,IDPMMF,5061267,L,100,          ,60002035,01696766SKY5A33,,297000
MR,49,2024-07-01 00:00:00,0A,31,IDPMMF,5559531,L,100,          ,60002035,01692440SKY6DB5,,297000
MR,50,2024-07-01 00:00:00,0A,31,IDPMMF,5559528,L,100,          ,60002035,01692708SKYA2F1,,297000
MR,51,2024-07-01 00:00:00,0A,31,IDPMMF,5559527,L,100,          ,60002035,01694903SKY99D0,,297000
MR,52,2024-07-01 00:00:00,0A,31,IDPMMF,5559530,L,100,          ,60002035,01694910SKY35F3,,297000
MR,53,2024-07-01 00:00:00,0A,31,IDPMMF,6010626,L,100,          ,60002035,01796705SKY0622,,297000
MR,54,2024-07-01 00:00:00,0A,31,IDPMMF,6242086,L,100,          ,60002035,01796715SKY2E54,,297000
MR,55,2024-07-01 00:00:00,0A,31,IDPMMF,6077686,L,100,          ,60002035,01796724SKYD281,,297000
MR,56,2024-07-01 00:00:00,0A,31,IDPMMF,6010618,L,100,          ,60002035,01802506SKY9B6F,,297000
MR,57,2024-07-01 00:00:00,0A,31,IDPMMF,5801420,L,100,          ,60002035,01802737SKYBBF2,,297000
MR,58,2024-07-01 00:00:00,0A,31,IDPMMF,6221649,L,100,          ,60002035,01802753SKYFC42,,297000
MR,59,2024-07-01 00:00:00,0A,31,IDPMMF,6242083,L,100,          ,60002035,01802771SKY449C,,297000
MR,60,2024-07-01 00:00:00,0A,31,IDPMMF,6077685,L,100,          ,60002035,01802776SKYD8B5,,297000
MR,61,2024-07-01 00:00:00,0A,31,IDPMMF,6077689,L,100,          ,60002035,01802772SKYC8A1,,297000
MR,62,2024-07-01 00:00:00,0A,31,IDPMMF,6242084,L,100,          ,60002035,01802781SKY6CCE,,297000
MR,63,2024-07-01 00:00:00,0A,31,IDPMMF,6242085,L,100,          ,60002035,01802807SKYD550,,297000
MR,64,2024-07-01 00:00:00,0A,31,IDPMMF,5891172,L,100,          ,60002035,01802779SKY64C4,,297000
MR,65,2024-07-01 00:00:00,0A,31,IDPMMF,6010616,L,100,          ,60002035,01802742SKY500B,,297000
MR,66,2024-07-01 00:00:00,0A,31,IDPMMF,6077694,L,100,          ,60002035,01802802SKY4137,,297000
MR,67,2024-07-01 00:00:00,0A,31,IDPMMF,6077693,L,100,          ,60002035,01803484SKYF689,,297000
MR,68,2024-07-01 00:00:00,0A,31,IDPMMF,6077692,L,100,          ,60002035,01803482SKYEE7F,,297000
MR,69,2024-07-01 00:00:00,0A,31,IDPMMF,6077688,L,100,          ,60002035,01803485SKY7A8E,,297000
MR,70,2024-07-01 00:00:00,0A,31,IDPMMF,6077687,L,100,          ,60002035,01803493SKY9AB6,,297000
MR,71,2024-07-01 00:00:00,0A,31,IDPMMF,6077691,L,100,          ,60002035,01803456SKY85FD,,297000
MR,72,2024-07-01 00:00:00,0A,31,IDPMMF,6077690,L,100,          ,60002035,01803500SKY36D9,,297000
MR,73,2024-07-01 00:00:00,0A,31,IDPMMF,6007031,L,100,          ,60002035,01803499SKYB2D4,,297000
MR,74,2024-07-01 00:00:00,0A,31,IDPMMF,6106854,L,100,          ,60003185,01820331SKYFB94,,297000
MR,75,2024-07-01 00:00:00,0A,31,IDPMMF,6123001,L,100,          ,60003185,01820340SKY9FC1,,297000
MR,76,2024-07-01 00:00:00,0A,31,IDPMMF,6624233,L,100,          ,60002035,01900938SKY1DEF,,297000
MR,77,2024-07-01 00:00:00,0A,31,IDPMMF,6543583,L,100,          ,60002035,01900931SKY81CC,,297000
MR,78,2024-07-01 00:00:00,0A,31,IDPMMF,6543584,L,100,          ,60002035,01900932SKY05D1,,297000
MR,79,2024-07-01 00:00:00,0A,31,IDPMMF,6624228,L,100,          ,60002035,01900933SKY89D6,,297000
MR,80,2024-07-01 00:00:00,0A,31,IDPMMF,6624229,L,100,          ,60002035,01900934SKY0DDB,,297000
MR,81,2024-07-01 00:00:00,0A,31,IDPMMF,6624230,L,100,          ,60002035,01900935SKY91E0,,297000
MA,82,2024-07-01 00:00:00,96,1,IDPDAT,16910911458,Y,66950,  70002035,60002035,01900939SKYA1F4,APACRB7,0
MR,83,2024-07-01 00:00:00,0A,31,IDPMMF,6624234,L,100,          ,60002035,01900939SKYA1F4,,297000
MR,84,2024-07-01 00:00:00,0A,31,IDPMMF,6624231,L,100,          ,60002035,01900936SKY15E5,,297000
MR,85,2024-07-01 00:00:00,0A,31,IDPMMF,6624235,L,100,          ,60002035,01900943SKYB208,,297000
MR,86,2024-07-01 00:00:00,0A,31,IDPMMF,6624232,L,100,          ,60002035,01900937SKY99EA,,297000
MR,87,2024-07-01 00:00:00,0A,31,IDPMMF,6624237,L,100,          ,60002035,01900945SKYBA12,,297000
MR,88,2024-07-01 00:00:00,0A,31,IDPMMF,6624236,L,100,          ,60002035,01900944SKY360D,,297000
MR,89,2024-07-01 00:00:00,0A,31,IDPMMF,6624238,L,100,          ,60002035,01900946SKY3E17,,297000
MR,90,2024-07-01 00:00:00,0A,31,IDPMMF,6624239,L,100,          ,60002035,01900948SKY4621,,297000
MR,91,2024-07-01 00:00:00,0A,31,IDPMMF,6624241,L,100,          ,60002035,01900951SKYD230,,297000
MR,92,2024-07-01 00:00:00,0A,31,IDPMMF,6624242,L,100,          ,60002035,01900952SKY5635,,297000
MR,93,2024-07-01 00:00:00,0A,31,IDPMMF,6624240,L,100,          ,60002035,01900950SKY4E2B,,297000
MR,94,2024-07-01 00:00:00,0A,31,IDPMMF,6624243,L,100,          ,60002035,01900962SKY7E67,,297000
MR,95,2024-07-01 00:00:00,0A,31,IDPMMF,6663667,L,100,          ,60002035,01900969SKY1A8A,,297000
MR,96,2024-07-01 00:00:00,0A,31,IDPMMF,6663668,L,100,          ,60002035,01900970SKY9E8F,,297000
MR,97,2024-07-01 00:00:00,0A,31,IDPMMF,6624247,L,100,          ,60002035,01900967SKY1280,,297000
MR,98,2024-07-01 00:00:00,0A,31,IDPMMF,6663666,L,100,          ,60002035,01900968SKY9685,,297000
MR,99,2024-07-01 00:00:00,0A,31,IDPMMF,6663670,L,100,          ,60002035,01900972SKYA699,,297000
MR,100,2024-07-01 00:00:00,0A,31,IDPMMF,6663671,L,100,          ,60002035,01900973SKY2A9E,,297000
MR,101,2024-07-01 00:00:00,0A,31,IDPMMF,6663672,L,100,          ,60002035,01900974SKYAEA3,,297000
MR,102,2024-07-01 00:00:00,0A,31,IDPMMF,6663669,L,100,          ,60002035,01900971SKY2294,,297000
MR,103,2024-07-01 00:00:00,0A,31,IDPMMF,6624246,L,100,          ,60002035,01900966SKY8E7B,,297000
MR,104,2024-07-01 00:00:00,0A,31,IDPMMF,6663673,L,100,          ,60002035,01900975SKY32A8,,297000
MR,105,2024-07-01 00:00:00,0A,31,IDPMMF,6624244,L,100,          ,60002035,01900963SKY026C,,297000
MR,106,2024-07-01 00:00:00,0A,31,IDPMMF,6624245,L,100,          ,60002035,01900964SKY8671,,297000
MR,107,2024-07-01 00:00:00,0A,31,IDPMMF,6260769,L,100,          ,60002035,01901055SKY7438,,297000
MR,108,2024-07-01 00:00:00,0A,31,IDPMMF,6231394,L,100,          ,60002035,01901059SKY844C,,297000
MR,109,2024-07-01 00:00:00,0A,31,IDPMMF,6705819,L,100,          ,60002035,01901062SKY105B,,297000
MR,110,2024-07-01 00:00:00,0A,31,IDPMMF,6246661,L,100,          ,60002035,01901061SKY8C56,,297000
MR,111,2024-07-01 00:00:00,0A,31,IDPMMF,6629514,L,100,          ,60002035,01901064SKY1865,,297000
MR,112,2024-07-01 00:00:00,0A,31,IDPMMF,6254872,L,100,          ,60002035,01901068SKY2879,,297000
MR,113,2024-07-01 00:00:00,0A,31,IDPMMF,6254874,L,100,          ,60002035,01901080SKY58B5,,297000
MR,114,2024-07-01 00:00:00,0A,31,IDPMMF,6254869,L,100,          ,60002035,01901063SKY9460,,297000
MR,115,2024-07-01 00:00:00,0A,31,IDPMMF,6260768,L,100,          ,60002035,01901078SKY50AB,,297000
MR,116,2024-07-01 00:00:00,0A,31,IDPMMF,6254870,L,100,          ,60002035,01901074SKY4097,,297000
MR,117,2024-07-01 00:00:00,0A,31,IDPMMF,6254873,L,100,          ,60002035,01901072SKY388D,,297000
MR,118,2024-07-01 00:00:00,0A,31,IDPMMF,6254876,L,100,          ,60002035,01901075SKYC49C,,297000
MR,119,2024-07-01 00:00:00,0A,31,IDPMMF,6276145,L,100,          ,60002035,01901076SKY48A1,,297000
MR,120,2024-07-01 00:00:00,0A,31,IDPMMF,6254875,L,100,          ,60002035,01901073SKYBC92,,297000
MR,121,2024-07-01 00:00:00,0A,31,IDPMMF,6254871,L,100,          ,60002035,01901071SKYB488,,297000
MR,122,2024-07-01 00:00:00,0A,31,IDPMMF,6246662,L,100,          ,60002035,01901077SKYCCA6,,297000
MR,123,2024-07-01 00:00:00,0A,31,IDPMMF,6254877,L,100,          ,60002035,01901081SKYDCBA,,297000
MR,124,2024-07-01 00:00:00,0A,31,IDPMMF,6159687,L,100,          ,60002035,01901082SKY60BF,,297000
MR,125,2024-07-01 00:00:00,0A,31,IDPMMF,6221650,L,100,          ,60002035,01901079SKYD4B0,,297000
MR,126,2024-07-01 00:00:00,0A,31,IDPMMF,6774280,L,100,          ,60002035,01902383SKY4E28,,297000
MR,127,2024-07-01 00:00:00,0A,31,IDPMMF,6810052,L,100,          ,60002035,01902385SKY5632,,297000
MR,128,2024-07-01 00:00:00,0A,31,IDPMMF,6709518,L,100,          ,60002035,01902390SKYEA4B,,297000
MR,129,2024-07-01 00:00:00,0A,31,IDPMMF,6810053,L,100,          ,60002035,01902391SKY6E50,,297000
MR,130,2024-07-01 00:00:00,0A,31,IDPMMF,6810056,L,100,          ,60002035,01902398SKY0A73,,297000
MR,131,2024-07-01 00:00:00,0A,31,IDPMMF,6810057,L,100,          ,60002035,01902399SKY8E78,,297000
MR,132,2024-07-01 00:00:00,0A,31,IDPMMF,6810054,L,100,          ,60002035,01902396SKY0269,,297000
MR,133,2024-07-01 00:00:00,0A,31,IDPMMF,6810055,L,100,          ,60002035,01902397SKY866E,,297000
MR,134,2024-07-01 00:00:00,0A,31,IDPMMF,6687637,L,100,          ,60002035,01902407SKYAEA0,,297000
MR,135,2024-07-01 00:00:00,0A,31,IDPMMF,6687638,L,100,          ,60002035,01902411SKYBEB4,,297000
MR,136,2024-07-01 00:00:00,0A,31,IDPMMF,6687635,L,100,          ,60002035,01902402SKY1A87,,297000
MR,137,2024-07-01 00:00:00,0A,31,IDPMMF,6356199,L,100,          ,60002035,01902404SKY2291,,297000
MR,138,2024-07-01 00:00:00,0A,31,IDPMMF,6687636,L,100,          ,60002035,01902403SKY9E8C,,297000
MR,139,2024-07-01 00:00:00,0A,31,IDPMMF,6810058,L,100,          ,60002035,01902401SKY9682,,297000
MR,140,2024-07-01 00:00:00,0A,31,IDPMMF,6709519,L,100,          ,60002035,01902406SKY2A9B,,297000
MR,141,2024-07-01 00:00:00,0A,31,IDPMMF,6687639,L,100,          ,60002035,01902418SKY5AD7,,297000
MR,142,2024-07-01 00:00:00,0A,31,IDPMMF,6709521,L,100,          ,60002035,01902416SKY52CD,,297000
MR,143,2024-07-01 00:00:00,0A,31,IDPMMF,6709520,L,100,          ,60002035,01902412SKY42B9,,297000
MR,144,2024-07-01 00:00:00,0A,31,IDPMMF,6124785,L,100,          ,60002035,01902414SKY4AC3,,297000
MR,145,2024-07-01 00:00:00,0A,31,IDPMMF,6687640,L,100,          ,60002035,01902419SKYDEDC,,297000
MR,146,2024-07-01 00:00:00,0A,31,IDPMMF,6124788,L,100,          ,60002035,01902433SKY1722,,297000
MR,147,2024-07-01 00:00:00,0A,31,IDPMMF,6254868,L,100,          ,60002035,01902431SKY0F18,,297000
MR,148,2024-07-01 00:00:00,0A,31,IDPMMF,6124784,L,100,          ,60002035,01902420SKY62E1,,297000
MR,149,2024-07-01 00:00:00,0A,31,IDPMMF,6203949,L,100,          ,60002035,01902425SKYF6FA,,297000
MR,150,2024-07-01 00:00:00,0A,31,IDPMMF,6326649,L,100,          ,60002035,01902445SKY475E,,297000
MR,151,2024-07-01 00:00:00,0A,31,IDPMMF,6326650,L,100,          ,60002035,01902443SKY3F54,,297000
MR,152,2024-07-01 00:00:00,0A,31,IDPMMF,6203950,L,100,          ,60002035,01902442SKYBB4F,,297000
MR,153,2024-07-01 00:00:00,0A,31,IDPMMF,6124787,L,100,          ,60002035,01902441SKY374A,,297000
MR,154,2024-07-01 00:00:00,0A,31,IDPMMF,6124786,L,100,          ,60002035,01902448SKYD36D,,297000
MR,155,2024-07-01 00:00:00,0A,31,IDPMMF,6799835,L,100,          ,60002035,01928050SKYCF77,,297000
MR,156,2024-07-01 00:00:00,0A,31,IDPMMF,6799839,L,100,          ,60002035,01927973SKY19F6,,297000
MR,157,2024-07-01 00:00:00,0A,31,IDPMMF,6799838,L,100,          ,60002035,01928257SKY8F82,,297000
MR,158,2024-07-01 00:00:00,0A,31,IDPMMF,6799836,L,100,          ,60002035,01927816SKY22E5,,297000
MR,159,2024-07-01 00:00:00,0A,31,IDPMMF,6799837,L,100,          ,60002035,01928558SKYC963,,297000
MR,160,2024-07-01 00:00:00,0A,31,IDPMMF,6802990,L,100,          ,60002035,02004554SKY05AF,,297000
MR,161,2024-07-01 00:00:00,0A,31,IDPMMF,6718992,L,100,          ,60003185,02007962SKY883F,,297000
MR,162,2024-07-01 00:00:00,0A,31,IDPMMF,6844859,L,100,          ,60002035,02045825SKY87C2,,297000
MR,163,2024-07-01 00:00:00,0A,31,IDPMMF,6802991,L,100,          ,60002035,02045826SKY0BC7,,297000
MR,164,2024-07-01 00:00:00,0A,31,IDPMMF,6802992,L,100,          ,60002035,02045828SKY13D1,,297000
MR,165,2024-07-01 00:00:00,0A,31,IDPMMF,7144102,L,100,          ,60002035,02045831SKY9FE0,,297000
MR,166,2024-07-01 00:00:00,0A,31,IDPMMF,7144103,L,100,          ,60002035,02045833SKYA7EA,,297000
MR,167,2024-07-01 00:00:00,0A,31,IDPMMF,6802993,L,100,          ,60002035,02045835SKYAFF4,,297000
MR,168,2024-07-01 00:00:00,0A,31,IDPMMF,7166317,L,100,          ,60002035,02046282SKY34AF,,297000
MR,169,2024-07-01 00:00:00,0A,31,IDPMMF,7166310,L,100,          ,60002035,02046304SKY8D1D,,297000
MR,170,2024-07-01 00:00:00,0A,31,IDPMMF,7166319,L,100,          ,60002035,02046310SKYA53B,,297000
MR,171,2024-07-01 00:00:00,0A,31,IDPMMF,7166309,L,100,          ,60002035,02046315SKY3954,,297000
MR,172,2024-07-01 00:00:00,0A,31,IDPMMF,7177619,L,100,          ,60002035,02046317SKY415E,,297000
MR,173,2024-07-01 00:00:00,0A,31,IDPMMF,7177618,L,100,          ,60002035,02046320SKYCD6D,,297000
MR,174,2024-07-01 00:00:00,0A,31,IDPMMF,7177616,L,100,          ,60002035,02046321SKY5172,,297000
MR,175,2024-07-01 00:00:00,0A,31,IDPMMF,7177623,L,100,          ,60002035,02046322SKYD577,,297000
MR,176,2024-07-01 00:00:00,0A,31,IDPMMF,7177615,L,100,          ,60002035,02046325SKY6186,,297000
MR,177,2024-07-01 00:00:00,0A,31,IDPMMF,7177621,L,100,          ,60002035,02046334SKY05B3,,297000
MR,178,2024-07-01 00:00:00,0A,31,IDPMMF,7177617,L,100,          ,60002035,02046335SKY89B8,,297000
MR,179,2024-07-01 00:00:00,0A,31,IDPMMF,7177622,L,100,          ,60002035,02046338SKY15C7,,297000
MR,180,2024-07-01 00:00:00,0A,31,IDPMMF,7177620,L,100,          ,60002035,02046342SKY25DB,,297000
MR,181,2024-07-01 00:00:00,0A,31,IDPMMF,6802994,L,100,          ,60002035,02046424SKY6F75,,297000
MR,182,2024-07-01 00:00:00,0A,31,IDPMMF,7144104,L,100,          ,60002035,02046426SKY777F,,297000
MR,183,2024-07-01 00:00:00,0A,31,IDPMMF,6844860,L,100,          ,60002035,02046428SKY7F89,,297000
MR,184,2024-07-01 00:00:00,0A,31,IDPMMF,7166313,L,100,          ,60002035,02045613SKY339E,,297000
MR,185,2024-07-01 00:00:00,0A,31,IDPMMF,7166312,L,100,          ,60002035,02045624SKYDFD5,,297000
MR,186,2024-07-01 00:00:00,0A,31,IDPMMF,7166318,L,100,          ,60002035,02045625SKY63DA,,297000
MR,187,2024-07-01 00:00:00,0A,31,IDPMMF,7166316,L,100,          ,60002035,02045628SKYEFE9,,297000
MR,188,2024-07-01 00:00:00,0A,31,IDPMMF,7166311,L,100,          ,60002035,02045631SKY7BF8,,297000
MR,189,2024-07-01 00:00:00,0A,31,IDPMMF,7166315,L,100,          ,60002035,02045632SKYFFFD,,297000
MR,190,2024-07-01 00:00:00,0A,31,IDPMMF,7166314,L,100,          ,60002035,02045635SKY8C0C,,297000
MR,191,2024-07-01 00:00:00,0A,31,IDPMMF,7166320,L,100,          ,60002035,02045637SKY9416,,297000
MR,192,2024-07-01 00:00:00,0A,31,IDPMMF,7144105,L,100,          ,60002035,02045689SKY651A,,297000
MR,193,2024-07-01 00:00:00,0A,31,IDPMMF,7144106,L,100,          ,60002035,02045697SKY8542,,297000
MR,194,2024-07-01 00:00:00,0A,31,IDPMMF,7144107,L,100,          ,60002035,02045703SKY9D60,,297000
MR,195,2024-07-01 00:00:00,0A,31,IDPMMF,7144108,L,100,          ,60002035,02045711SKYBD88,,297000
MR,196,2024-07-01 00:00:00,0A,31,IDPMMF,7144109,L,100,          ,60002035,02045713SKYC592,,297000
MR,197,2024-07-01 00:00:00,0A,31,IDPMMF,7144110,L,100,          ,60002035,02045715SKYCD9C,,297000
MR,198,2024-07-01 00:00:00,0A,31,IDPMMF,7144111,L,100,          ,60002035,02045718SKY59AB,,297000
MR,199,2024-07-01 00:00:00,0A,31,IDPMMF,7144112,L,100,          ,60002035,02045719SKYDDB0,,297000
MR,200,2024-07-01 00:00:00,0A,31,IDPMMF,7144113,L,100,          ,60002035,02045720SKY61B5,,297000
MR,201,2024-07-01 00:00:00,0A,31,IDPMMF,7177781,L,100,          ,60002035,02045723SKYEDC4,,297000
MR,202,2024-07-01 00:00:00,0A,31,IDPMMF,7177782,L,100,          ,60002035,02045724SKY71C9,,297000
MA,203,2024-07-01 00:00:01,96,1,IDPDAT,16910911509,Y,66980,  70002035,60002035,01680211SKYEADC,APACRB7,0
MA,204,2024-07-01 00:00:03,96,1,IDPDAT,16910911692,Y,66900,  70002035,60002035,01664174SKY9DA3,APACRB7,0
MA,205,2024-07-01 00:00:05,96,1,IDPDAT,16910911948,Y,66960,  70002035,60002035,01902385SKY5632,APACRB7,0
MA,206,2024-07-01 00:00:06,96,1,IDPDAT,16910912010,Y,75710,  70002035,60002035,01900938SKY1DEF,APACRB7,0
MA,207,2024-07-01 00:00:07,96,1,IDPDAT,16910912044,Y,63620,  70002035,60002035,01670313SKY818A,APACRB7,0
MA,208,2024-07-01 00:00:07,96,1,IDPDAT,16910912098,Y,66950,  70002035,60002035,01900943SKYB208,APACRB7,0
MA,209,2024-07-01 00:00:07,96,1,IDPDAT,16910912046,Y,66980,  70002035,60002035,01902433SKY1722,APACRB7,0
MA,210,2024-07-01 00:00:08,96,1,IDPDAT,16910912238,Y,66450,  70002035,60002035,01664178SKYADB7,APACRB7,0
MA,211,2024-07-01 00:00:08,96,1,IDPDAT,16910912321,Y,66960,  70002035,60002035,01680210SKY66D7,APACRB7,0
MA,212,2024-07-01 00:00:08,96,1,IDPDAT,16910912401,Y,66950,  70002035,60002035,01902399SKY8E78,APACRB7,0
MA,213,2024-07-01 00:00:08,96,1,IDPDAT,16910912313,Y,66960,  70002035,60002035,01902397SKY866E,APACRB7,0
MA,214,2024-07-01 00:00:08,96,1,IDPDAT,16910912402,Y,66980,  70002035,60002035,01902431SKY0F18,APACRB7,0
MA,215,2024-07-01 00:00:09,96,1,IDPDAT,16910912494,Y,65510,  70002035,60002035,01900937SKY99EA,APACRB7,0
MA,216,2024-07-01 00:00:09,96,1,IDPDAT,16910912557,Y,66960,  70002035,60002035,01900952SKY5635,APACRB7,0
MA,217,2024-07-01 00:00:09,96,1,IDPDAT,16910912407,Y,66980,  70002035,60002035,01902391SKY6E50,APACRB7,0
MA,218,2024-07-01 00:00:10,96,1,IDPDAT,16910912679,Y,66960,  70002035,60002035,01901072SKY388D,APACRB7,0
MA,219,2024-07-01 00:00:10,96,1,IDPDAT,16910912680,Y,67020,  70002035,60002035,01902398SKY0A73,APACRB7,0
MA,220,2024-07-01 00:00:10,96,1,IDPDAT,16910912584,Y,67010,  70002035,60002035,02045724SKY71C9,APACRB7,0
MA,221,2024-07-01 00:00:11,96,1,IDPDAT,16910912979,Y,72570,  70002035,60002035,01446860SKY8139,APACRB7,0
MA,222,2024-07-01 00:00:11,96,1,IDPDAT,16910912823,Y,66930,  70002035,60002035,01671913SKYA0CA,APACRB7,0
MA,223,2024-07-01 00:00:11,96,1,IDPDAT,16910912939,Y,66960,  70002035,60002035,01671940SKY8D51,APACRB7,0
MA,224,2024-07-01 00:00:11,96,1,IDPDAT,16910912773,Y,66750,  70002035,60002035,01680220SKY8F09,APACRB7,0
MA,225,2024-07-01 00:00:11,96,1,IDPDAT,16910912940,Y,100000,  70002035,60002035,01689766SKY717B,APACRB7,0
MA,226,2024-07-01 00:00:11,96,0,IDPDAT,16910912940,Y,49570,  70002035,60002035,01689766SKY717B,APACRB7,54527
MA,227,2024-07-01 00:00:11,96,1,IDPDAT,16910912982,Y,69500,  70002035,60002035,01694903SKY99D0,APACRB7,0
MA,228,2024-07-01 00:00:11,96,1,IDPDAT,16910912981,Y,66900,  70002035,60002035,01900932SKY05D1,APACRB7,0
MA,229,2024-07-01 00:00:11,96,1,IDPDAT,16910912824,Y,66990,  70002035,60002035,01900945SKYBA12,APACRB7,0
