RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,1,2024-10-01 00:00:00,0A,31,IDPMMF,2036432,L,100,          ,60001406,01104919SKY16B0,,132000
MR,2,2024-10-01 00:00:00,0A,31,IDPMMF,5806487,L,100,          ,60001406,01377867SKYB9B4,,132000
MR,3,2024-10-01 00:00:00,0A,0,OGXMMF,7279865,L,100,          ,60001406,01369652SKY3D41,,132500
MR,4,2024-10-01 00:00:00,0A,31,IDPMMF,3638845,L,100,          ,60001406,01382818SKYF667,,132000
MR,5,2024-10-01 00:00:00,0A,31,IDPMMF,3638844,L,100,          ,60001406,01382820SKYFE71,,132000
MR,6,2024-10-01 00:00:00,0A,31,IDPMMF,4073966,L,100,          ,60001406,01446835SKY9CBC,,132000
MR,7,2024-10-01 00:00:00,0A,31,IDPMMF,4073967,L,100,          ,60001406,01446845SKYC4EE,,132000
MR,8,2024-10-01 00:00:00,0A,31,IDPMMF,4073964,L,100,          ,60001406,01446850SKY5907,,132000
MR,9,2024-10-01 00:00:00,0A,31,IDPMMF,4073965,L,100,          ,60001406,01446854SKY691B,,132000
MR,10,2024-10-01 00:00:00,0A,31,IDPMMF,4073968,L,100,          ,60001406,01446857SKYF52A,,132000
MR,11,2024-10-01 00:00:00,0A,31,IDPMMF,7001849,L,100,          ,60001406,01520498SKYB777,,132000
MR,12,2024-10-01 00:00:00,0A,31,IDPMMF,5534706,L,100,          ,60001406,01680651SKYD374,,132000
MR,13,2024-10-01 00:00:00,0A,31,IDPMMF,5823603,L,100,          ,60001406,01680675SKY33EC,,132000
MR,14,2024-10-01 00:00:00,0A,31,IDPMMF,5314081,L,100,          ,60001406,01689767SKYF580,,132000
MR,15,2024-10-01 00:00:00,0A,31,IDPMMF,5314082,L,100,          ,60001406,01692423SKYA960,,132000
MR,16,2024-10-01 00:00:00,0A,31,IDPMMF,5974047,L,100,          ,60001406,01802778SKYE0BF,,132000
MR,17,2024-10-01 00:00:00,0A,31,IDPMMF,7001850,L,100,          ,60001406,01995175QCS4280,,132000
MR,18,2024-10-01 00:00:00,0A,31,IDPMMF,7144386,L,100,          ,60001406,02045838SKY3C03,,132000
MR,19,2024-10-01 00:00:00,0A,0,OGXMMF,7324735,L,100,          ,60001406,02046432SKY8F9D,,132500
MR,20,2024-10-01 00:00:00,0A,31,IDPMMF,7005165,L,100,          ,60001406,02046435SKY1BAC,,132000
MA,21,2024-10-01 00:00:12,96,1,IDPDAT,17650967884,Y,10000,  70001406,60001406,01382820SKYFE71,APACRB7,0
MA,22,2024-10-01 00:00:12,96,0,IDPDAT,17650967884,Y,3890,  70001406,60001406,01382820SKYFE71,APACRB7,32287
MA,23,2024-10-01 00:00:13,96,1,IDPDAT,815521280,Y,10000,  70001406,60001406,02045838SKY3C03,APACRB7,0
MA,24,2024-10-01 00:00:13,96,0,IDPDAT,815521280,Y,3960,  70001406,60001406,02045838SKY3C03,APACRB7,32868
MA,25,2024-10-01 00:00:13,AA,0,OGXDAT,17650968013,Y,62505,  70001406,60001406,02046432SKY8F9D,APACRB7,531293
MA,26,2024-10-01 00:00:19,96,1,IDPDAT,801895636,Y,10000,  70001406,60001406,01680675SKY33EC,APACRB7,0
MA,27,2024-10-01 00:00:19,96,0,IDPDAT,801895636,Y,3460,  70001406,60001406,01680675SKY33EC,APACRB7,28718
MA,28,2024-10-01 00:00:26,96,1,IDPDAT,17650970143,Y,10000,  70001406,60001406,01382818SKYF667,APACRB7,0
MA,29,2024-10-01 00:00:26,96,0,IDPDAT,17650970143,Y,3890,  70001406,60001406,01382818SKYF667,APACRB7,32287
MA,30,2024-10-01 01:07:51,AA,0,OGXDAT,2950961947,Y,95020,  70001406,60001406,01369652SKY3D41,APACRB7,807670
MA,31,2024-10-01 02:32:20,96,1,IDPDAT,17651721937,Y,10000,  70001406,60001406,01377867SKYB9B4,APACRB7,0
MA,32,2024-10-01 02:32:20,96,0,IDPDAT,17651721937,Y,3430,  70001406,60001406,01377867SKYB9B4,APACRB7,28469
MA,33,2024-10-01 11:46:08,96,1,IDPDAT,796739143,Y,6570,  70001406,60001406,01692423SKYA960,APACRB7,0
MA,34,2024-10-01 11:46:08,96,1,IDPDAT,796739144,Y,6370,  70001406,60001406,01802778SKYE0BF,APACRB7,0
MA,35,2024-10-01 11:46:10,96,1,IDPDAT,796739147,Y,4890,  70001406,60001406,01689767SKYF580,APACRB7,0
MA,36,2024-10-01 11:46:11,96,1,IDPDAT,796739152,Y,5140,  70001406,60001406,01446850SKY5907,APACRB7,0
MA,37,2024-10-01 11:46:11,96,1,IDPDAT,796739155,Y,6570,  70001406,60001406,01446854SKY691B,APACRB7,0
MA,38,2024-10-01 11:46:12,96,1,IDPDAT,796739161,Y,6670,  70001406,60001406,01446835SKY9CBC,APACRB7,0
MA,39,2024-10-01 11:46:12,96,1,IDPDAT,796739164,Y,6570,  70001406,60001406,01446845SKYC4EE,IOERB19,0
MA,40,2024-10-01 11:46:12,96,1,IDPDAT,796739168,Y,6570,  70001406,60001406,01446857SKYF52A,APACRB7,0
MA,41,2024-10-24 03:03:07,96,1,IDPDAT,815499248,Y,320,  70001406,60001406,01995175QCS4280,IOERB19,0
