sp_id,serial_number,terminal_id,activated,sid,psn,mode,feature_options,profile_id,profile_name,profiles,IP Service Address
123252,01481566SKY6F13,NULL,2020-05-07 02:36:42.827,NULL,NULL,IsatData Pro,0x0000000000000002,60002712,"100K Pooled",1,NULL
